"1039037636_0_default"	"x-coordinates"	951	910.7	884.5	858.1	831.6	801.9	769.8	736.3	702.5	666.9	629.9	591.4	550.9	507.4	480.4	490	507	528.9	546.5	551.2	554.6	567	586.2	616.1	658	665	645.6	622	598.9	604.8	588.9	613.9	610.1	630.6	650.4	642.2	675.3	697.3	733.6	764.6	789.9	796.9	831.9	865.1	877.7	867.1	880	894	907.9	924	1232	1273.4	1301.3	1319.9	1327.9	1328.8	1332.3	1345.1	1363.9	1377.7	1381.6	1351.7	1307.5	1266.9	1229.1	1193	1158.8	1125.4	1093.4	1065	1038	1012.1	986.1	954.5	952	979	995.9	1008.9	1023	1039	1054	1067.2	1097.2	1120.3	1129	1160.9	1187.7	1220.9	1246.3	1279.2	1268.2	1280	1301.2	1290.3	1314.6	1301.4	1304	1282.8	1259.1	1234
"1039037636_0_default"	"y-coordinates"	-539	-536.9	-504.5	-472.2	-439	-409.3	-379.4	-354.7	-329	-308	-290	-275.9	-266	-271.7	-301.1	-342.7	-380.1	-415.4	-452.7	-492.5	-534.6	-573.9	-610.3	-637	-641	-641	-672.7	-703.9	-734.5	-770.6	-805.4	-832.8	-870.6	-892.9	-924.1	-961.5	-957.7	-985.4	-978.8	-999.4	-972.3	-934.1	-926.6	-907.8	-870.9	-830.8	-793	-757.7	-722.3	-689	-626	-616.7	-587.7	-550.1	-508.2	-465.1	-424.3	-384.6	-347.2	-307.7	-263.6	-237.7	-238.6	-250	-268	-290	-316.5	-345	-375.4	-409.1	-443.1	-477.6	-510.7	-530.3	-538	-694	-725.5	-759.8	-793.7	-826.8	-860.2	-894.5	-915.5	-937.9	-973.9	-984.2	-960.2	-961.4	-936.2	-940.4	-905.2	-872	-849.4	-813.7	-786.3	-752.4	-715.8	-685	-656.1	-628
"1039040587_0_default"	"x-coordinates"	949	916	886	852.2	818.1	773.9	733.8	687.7	641.7	593.3	542.4	488.2	431.9	394	397.1	415.6	445.2	463	466.4	479.6	503.1	540.5	596	657.3	714	714	669.2	627	593	565.8	540.8	541.2	523.2	555.1	554.3	592.3	606.4	632.1	676	710.6	756	797.3	810.5	852.2	873.5	889	902.5	915.1	928.6	942	1250	1306.8	1371.1	1428.1	1468	1493.3	1500.2	1504.7	1515.9	1541.3	1560.9	1568.9	1540	1482.2	1426.7	1374.6	1326.2	1280.1	1235	1193.4	1152.9	1119	1086.9	1056.2	1026	1016	1032.3	1043.8	1058	1073	1090.8	1113.8	1155.6	1179.2	1218	1262.9	1292.3	1338	1360.4	1372.5	1412.7	1410.1	1438	1424.4	1424.2	1399.9	1372.3	1337.9	1295.4	1251
"1039040587_0_default"	"y-coordinates"	-556	-510.9	-462.9	-416.4	-370.7	-331.6	-287	-252.3	-217.5	-188.2	-165.1	-149.9	-154	-193	-249.7	-302.6	-350.2	-402.7	-458.5	-514.3	-565.1	-605.2	-617.3	-615.3	-623	-625	-639.9	-661	-695.6	-734.7	-775.4	-822.4	-866.3	-900.9	-949.7	-972.2	-1010.6	-1035.1	-1043.1	-1068.4	-1069	-1070.1	-1024.5	-1004	-961.5	-917	-871.6	-825.8	-780.4	-735	-625	-615	-622.9	-613.3	-575.7	-524.8	-468.7	-412.4	-357.4	-307.5	-254.7	-198	-153	-144.7	-158	-179.3	-209.8	-245.6	-284	-325.2	-368.4	-414.2	-461.9	-510.1	-558	-734	-778.4	-824.8	-870	-914.9	-958.6	-1001.4	-1023.5	-1064.9	-1068	-1075	-1038	-1045	-1016.1	-977.2	-957.7	-909.2	-872.3	-826.2	-777.7	-736.6	-697.5	-663	-642.3	-626
"1039042804_0_default"	"x-coordinates"	928	906.9	886.1	864.2	840	815.1	787.9	760	729.2	695.1	659.7	621.7	580.1	538	529.5	533.7	549.7	563	565.1	566.8	575.4	589.7	610.1	650.1	692	692	663	639.6	613.4	612.3	592.1	597	595.9	604.9	618.5	611.1	644	665.4	700.3	730.3	754	764.5	802.2	830.2	845.9	861	875	886.9	900	916	1227	1270.6	1312.3	1336.1	1353.2	1368	1374	1380	1396.9	1419	1431.4	1428	1391.8	1347.1	1306.7	1268.7	1232.4	1197.4	1162.7	1131	1099.5	1070.2	1042.5	1016	993	978	993.9	1002.9	1011	1020.7	1031.8	1041.1	1065.1	1100.3	1109.6	1127.7	1160.6	1195.7	1224	1259	1257.2	1271.8	1284.9	1288	1303	1289.7	1294	1272	1252.4	1230
"1039042804_0_default"	"y-coordinates"	-525	-489.7	-453.2	-416.4	-380.7	-345.2	-310.7	-277.1	-244.1	-215.7	-190.7	-172	-161.7	-169.6	-211.9	-254.6	-293.8	-334.1	-377.3	-421.5	-463.8	-503.6	-540.9	-554.7	-564	-565	-588.2	-617.9	-645.7	-680.5	-711.9	-745.3	-781.1	-812	-843.4	-878.2	-887	-914.8	-916.2	-937.8	-913	-878	-873.6	-851.8	-819.5	-787	-754.1	-720.3	-687	-656	-605	-604.5	-592.9	-557.4	-518.6	-478.9	-436.3	-393	-354.1	-317.4	-276.7	-231.9	-212.8	-216	-229.1	-248.2	-271.2	-297.4	-324.4	-357.6	-390.5	-423.6	-458	-491.7	-528	-664	-694.4	-729.4	-764.8	-799.6	-833.8	-868.7	-895.1	-902	-937.6	-967.6	-954.3	-954	-931	-928	-893.2	-861	-832.5	-795.7	-764	-730.7	-696	-666.4	-635.7	-608
"1039043355_0_default"	"x-coordinates"	986	956.8	933.2	907.8	879.7	846.9	813.2	778.2	742	704.5	665.3	623.7	577.9	535.7	528.1	536.2	555.8	580.2	590.2	597	606.9	625	659.9	705.6	750	750	716.7	688.4	663	636.7	642.7	629.1	652.6	642.9	673	673	675.4	712	742.2	775	813.6	821.9	847.2	867.8	881.2	902	920.4	938	955.1	976	1248	1292	1337.6	1379.3	1399.1	1409.4	1417.3	1420.7	1440	1465.1	1479.5	1482	1452.4	1406.9	1363.7	1323.3	1285.3	1249.5	1213.5	1182.5	1148	1120.4	1095.1	1073.2	1047	1037	1060.5	1079.1	1097	1118	1138.5	1153.9	1176.7	1192.2	1212.9	1248.2	1285.2	1314.3	1349.8	1336.4	1355.9	1369.9	1364.8	1382.8	1377	1367.7	1339.5	1317.7	1283.7	1249
"1039043355_0_default"	"y-coordinates"	-539	-508.7	-472.4	-437.9	-402.1	-370.4	-337	-307	-279.9	-255.8	-236.1	-221.8	-213.8	-228.6	-271.2	-315.3	-354.6	-391.9	-435.2	-479	-522.4	-562.3	-584.5	-588.6	-594	-595	-617.6	-645.4	-677.5	-709.3	-745.9	-783	-810.6	-848.1	-869.6	-908.1	-941.3	-945.4	-959.9	-975	-972.4	-932.1	-907.1	-878.7	-841.6	-807.6	-772.6	-737.2	-701.6	-670	-592	-588.2	-584.3	-571	-532.9	-489.9	-447.3	-402.7	-364	-327.7	-286.5	-241.1	-214.1	-212.3	-222.1	-238.7	-261	-288.9	-315.9	-350.6	-383.1	-418	-454	-492.2	-528	-676	-706.5	-741.4	-776.5	-810.4	-844.5	-880.7	-909.8	-944.1	-977	-965.3	-964.2	-940	-934.1	-896.3	-864.2	-835.9	-796.4	-767.7	-730.8	-695.4	-665.7	-632.5	-610.7	-593
"1039045047_0_default"	"x-coordinates"	956	928.5	911.9	890.7	868.8	835.8	810.8	779.8	747.9	714.5	679.4	642.2	601.3	568.9	571.4	581.1	595.9	603.9	609.8	615.7	628	645.1	680.2	720.4	761	761	729.9	705.1	679.3	658.3	656.2	643.8	657.9	649.9	674.2	674.1	680.6	711.7	738.1	769.9	800.9	812.9	832.6	863	879.1	893.9	908	920.6	932.1	948	1164	1208.7	1253.3	1297.9	1315.7	1336.6	1348.4	1350.1	1356.2	1370	1383	1381	1344	1300	1260.3	1222.5	1190.1	1155.9	1124.9	1096	1068.3	1046.9	1025	998.9	958	1002	1019.5	1032	1044	1058.1	1071.8	1086.5	1121.2	1133.1	1154.4	1185.1	1219.2	1245.9	1279	1271.3	1292.9	1292.9	1300.2	1300	1290	1282.6	1255.9	1230.2	1198.8	1165
"1039045047_0_default"	"y-coordinates"	-506	-478.2	-441.8	-407.8	-375.2	-349.2	-313.9	-282.9	-255.4	-231.5	-211.7	-197	-192.8	-212.7	-254.5	-292.7	-329.8	-368.1	-409.9	-449.9	-488.1	-524.3	-543.1	-550.5	-557	-559	-575.3	-599.9	-627.1	-655.6	-689.6	-721.7	-752.2	-786.9	-811.2	-845.9	-869	-877.2	-894.9	-903.8	-904.5	-871.5	-846.4	-829.1	-797.8	-766.1	-734.1	-701.4	-668.3	-637	-559	-553.6	-546.8	-540	-503	-466.1	-424.9	-380.9	-336.8	-295.1	-253	-208	-184.1	-196	-214.7	-238.1	-270.3	-302.7	-336.7	-372.2	-407.6	-446.2	-484	-492.8	-503	-645	-673.5	-707.1	-740.8	-773.7	-806.7	-839.9	-852	-886.1	-914.2	-898	-898.9	-874.1	-872	-836.2	-809	-775.3	-742	-709.4	-676.5	-643.3	-615.6	-589.6	-571.8	-560
"1039047442_0_default"	"x-coordinates"	967	926.4	891.1	852	810.1	768.3	719.9	669.8	616.7	561.8	504.6	443.3	378.1	322	298.9	296.8	308.6	327	342.9	355.3	374.9	390.2	440.4	465.3	528	528	480.3	453.5	427.6	397.2	434.5	403.9	457.3	472.8	436.8	473.9	525.2	549.6	581	617.7	659.5	700	732.4	788.1	819	847	872	894	916.9	942	1406	1478	1537.9	1582	1619.6	1635.9	1653.5	1673.1	1696.1	1708.1	1707.4	1678.1	1610.4	1538.6	1473.7	1413.4	1355.9	1300.7	1243.6	1193	1147.5	1104	1066.8	1032.4	979	1024	1054.9	1078	1100	1131	1163	1208.3	1253.9	1269	1320.1	1371	1408	1424	1480.4	1524.8	1509.9	1491.1	1542.2	1546	1551.8	1558	1519.8	1505	1454.7	1409
"1039047442_0_default"	"y-coordinates"	-508	-460.8	-407.3	-355.4	-305.2	-254.6	-208.5	-165	-128.8	-97	-70.6	-54.2	-52.9	-79.6	-138.1	-202.2	-264.6	-325.1	-386.6	-449.6	-509.6	-571.3	-610.4	-659	-672	-677	-714.9	-766.7	-818	-867.1	-914.1	-966.6	-986.2	-1039.2	-1088.3	-1090.7	-1076.5	-1129	-1141.8	-1106.8	-1149.9	-1109.1	-1077.4	-1073	-1021.1	-968.1	-913.9	-858.3	-803.2	-749	-657	-655	-630.4	-577.2	-520.3	-452.8	-385.8	-319.8	-255	-185.8	-113.4	-53	-35.4	-46.5	-69.1	-102.6	-143	-189	-236.7	-288.4	-344.9	-401.1	-459.9	-517.8	-509	-762	-812.8	-871.7	-931.1	-986.8	-1042.1	-1061.1	-1084.7	-1147	-1143.4	-1141.5	-1179.7	-1117.9	-1109.1	-1155.8	-1098.8	-1039.8	-1016.1	-969.7	-913.5	-857.4	-806.5	-748	-705.7	-660
"1039047953_0_default"	"x-coordinates"	986	954.1	930	899.1	863.7	826	787.5	742.3	697.2	650.5	602.8	552.3	497.2	440.8	417.4	424.8	446	471	491.9	495.7	490	492.9	519.7	555.8	613	615	589.9	557	526.9	530.7	514.2	524	527.8	536.8	566.4	578.1	616.8	654.9	687.4	728.1	753.2	790.3	827.5	858.9	885.2	908	930	946.9	963	983	1382	1439.9	1494.7	1522	1543.8	1548.6	1533.2	1534.7	1551.9	1573	1588.1	1587.2	1540.6	1481.9	1429.8	1380.8	1333.5	1281.4	1249	1211.7	1176.3	1143.2	1114.3	1087	1060	1054	1078.2	1096.3	1116	1139	1168	1197.1	1233.2	1275	1302	1336.6	1374.3	1418.7	1441.7	1483.2	1485	1520.7	1511.7	1535.9	1519.9	1516.5	1498.3	1460.7	1422.8	1383
"1039047953_0_default"	"y-coordinates"	-601	-555.3	-505.2	-457.9	-413.4	-368.7	-323.7	-287.2	-251.1	-218.8	-188.9	-165.9	-153.9	-161.1	-205.8	-261.8	-313.1	-362.8	-414.2	-471.5	-526.9	-583.2	-631.7	-671	-678	-678	-707.8	-738.5	-771.2	-813.5	-854.7	-892.1	-935.2	-971.9	-1001.3	-1039.1	-1056.6	-1075	-1106.4	-1100.9	-1065.2	-1062.1	-1042.2	-1010.3	-975.4	-938.4	-901.1	-861.7	-822	-785	-657	-649.2	-634	-585.5	-532.9	-477.5	-421.7	-365.4	-311.4	-259	-204.2	-145	-113.4	-127.1	-149	-178.1	-211.5	-246.6	-298.2	-343.8	-390.3	-437.7	-486.8	-536.7	-586	-780	-816.2	-858.4	-899.9	-940.1	-977.8	-1015.5	-1045.9	-1065	-1100.7	-1128.3	-1099	-1086.1	-1048.5	-1031.6	-985.2	-957.3	-910.1	-869.9	-827.8	-781.5	-741.2	-710.4	-681.9	-658
"1039050647_0_default"	"x-coordinates"	983	950.9	923.1	893.8	860.4	827.6	793.6	757.8	721.3	683.8	644.6	603.4	559.7	517.7	505	514.6	532.8	551.8	562.9	573.2	579.6	588	612.7	648.3	686	686	659.1	633.3	622	615.5	608.8	630	619.1	643.9	672.2	687.4	686.5	707.5	745.4	772.1	802	815.1	836.3	860.7	879.1	899.2	918	936	952.5	970	1304	1345.1	1389.3	1410.9	1424	1438.5	1444.7	1448.1	1468.9	1487.8	1500.7	1490.2	1447.6	1401.1	1358.6	1318.5	1279.3	1241.6	1205.1	1169.3	1137.8	1106	1076.1	1048.7	1010	1037	1058.2	1071	1085.5	1099.9	1114.9	1131.4	1156.6	1171.9	1186	1220	1250.1	1282.8	1315.4	1335.4	1334	1364.8	1367.7	1377.1	1393	1377.3	1383.2	1361.1	1335.7	1310
"1039050647_0_default"	"y-coordinates"	-540	-513.6	-478.3	-443.6	-412.6	-381.5	-350.7	-324	-299.2	-276.9	-258.6	-245.1	-240.3	-252	-291.7	-334.5	-373.8	-412.7	-453.1	-496	-537.4	-580.7	-616.7	-638	-648	-650	-678	-708	-743.1	-779.3	-815.9	-845.1	-882.1	-908	-926.1	-946.6	-984.1	-1014.6	-1011.1	-1038.9	-1014.5	-978.5	-949	-917.6	-883.8	-850.7	-817.1	-783.1	-748.6	-715	-648	-637.2	-627	-587.3	-544.3	-501.5	-459	-414.7	-374.9	-334.2	-291.1	-248	-232.2	-240.9	-255.3	-275.5	-297.8	-323.8	-352.8	-382.3	-420.6	-454.8	-490.9	-527.4	-542	-719	-751.3	-788.3	-824.5	-860.8	-896.9	-932.4	-962	-997.8	-1034.2	-1046.7	-1026	-1018.3	-1005.4	-984.8	-946.4	-925.1	-888.2	-851	-819.1	-782.3	-745.2	-712.1	-682.7	-654
"1039051294_0_default"	"x-coordinates"	1003	978	955	930	902.4	874.6	841.2	813.6	769.8	730.8	690.1	647.1	599.3	548.6	508.9	505.7	522	543	555.7	571.2	578.4	585.8	600.4	629.7	671	671	633	615.1	604.3	618.1	588.9	609.9	583	537.7	492	507.5	557.5	606.2	633	675.4	713.6	752.2	784.1	829	855.4	873.1	896.9	930.4	968.9	1006	1398	1437.3	1468	1482.1	1490.9	1496.5	1510.2	1525	1545.9	1559.6	1552.5	1510.7	1460.5	1414.1	1371.4	1331.3	1293	1257	1223	1192.7	1167.1	1140	1114.9	1092.7	1068	1069	1107	1148.7	1177	1200.1	1223.2	1250.4	1292.7	1320.9	1356.7	1402.3	1433.4	1472.7	1518.2	1565	1568.3	1525	1481.1	1456.9	1476	1447.8	1463.5	1447.6	1435	1402
"1039051294_0_default"	"y-coordinates"	-608	-567.2	-525.1	-483.7	-443.5	-403.3	-365.4	-321.3	-294.2	-263.6	-237	-216	-206.5	-203.8	-226.5	-274.7	-319.6	-362	-407.6	-453.5	-500	-547.8	-593.4	-631.8	-657	-663	-698	-745.2	-795.6	-844.2	-888.1	-935.1	-977.3	-1004.5	-1031	-1050.5	-1034.5	-1014.1	-1053.1	-1028.9	-1057.6	-1037.8	-997.9	-978.3	-932.6	-883.3	-836.6	-794.7	-756.2	-719	-649	-623.6	-585.9	-540.8	-493.4	-447.6	-401.9	-357	-314.7	-269.4	-222.5	-203.1	-203	-214	-234	-260.4	-291	-326	-361.7	-400.2	-440.6	-479.8	-520.4	-562.1	-600	-723	-754.6	-785.3	-829	-873.2	-917.4	-959.1	-986.8	-1025.9	-1022.6	-1008.2	-1008.8	-989.1	-1009.1	-1026	-1002.2	-977	-953.1	-913	-870	-827.9	-780.8	-729.8	-687.8	-653
"1039051445_0_default"	"x-coordinates"	1002	976.1	950.7	926.8	900.4	871.6	840.6	803.6	763.4	721	677.1	630.7	582	531.9	507.8	514.3	535.1	547.1	564.2	571.3	584.3	602	631	677.9	728	729	681	633.7	608.4	620	633.2	630.1	642.5	627.8	582.4	537.4	558.2	608.6	655.5	685	725.5	776.1	803	842.3	869	887.4	906.9	931	960.2	998	1326	1376.4	1423.6	1458	1474.9	1488.9	1504.5	1514.9	1527.1	1548.7	1566.9	1560	1512.9	1463.1	1414.7	1369.5	1325.1	1284.4	1245.5	1214	1183	1154.1	1127	1101	1071	1055	1091.2	1118.9	1139.6	1152.8	1169	1189	1232.6	1260.7	1312.2	1353	1381.9	1428.6	1475.3	1502	1462.8	1418	1395.8	1406.1	1403.6	1420.7	1433.8	1414	1375.2	1327
"1039051445_0_default"	"y-coordinates"	-607	-564.9	-522	-478.6	-436.1	-394.6	-354.7	-319.3	-287.6	-261	-238.1	-221.1	-210	-212	-254.3	-304.4	-349.2	-397.6	-443.9	-494.4	-542.4	-588.4	-631.1	-648	-656	-657	-679	-705.4	-753.4	-808.3	-855.1	-905.9	-950.6	-1000.5	-1031.1	-1061.8	-1079.6	-1062	-1035.9	-1070.9	-1048.1	-1061.1	-1019.3	-983.7	-937.7	-887.6	-838	-790.3	-744.7	-707	-672	-665.7	-649.7	-611.1	-564.3	-516.2	-467.5	-420.2	-371.4	-326.5	-280.2	-231	-213.8	-219.3	-232.3	-253.1	-276	-307.6	-343.6	-385	-426	-467.8	-510.4	-553.5	-590	-710	-748.7	-794.7	-843.6	-895.6	-946.3	-996	-1025.5	-1070.7	-1061.2	-1088.4	-1054.3	-1080.1	-1106.2	-1091.2	-1053.2	-1022.5	-976.4	-927.2	-875.5	-828.2	-775.3	-727.9	-694	-673
"1039052525_0_default"	"x-coordinates"	957	926.8	897.6	865.4	828.8	794.7	751.1	707.3	662	614.9	564.7	512.7	455.7	419.2	430	458.9	488.2	507.9	520	527.5	547.9	581.1	628.8	684.2	739	739	681.9	633	601.5	612.9	641.3	651.5	651.7	600.4	563.7	619.9	668.7	725.1	782.4	820	866	888.1	897.3	921	950.1	977.7	971.5	988	1004.9	1015	1285	1335.6	1384.4	1424	1449.6	1462	1483	1509.3	1538	1575	1598.9	1590	1541.8	1489.5	1436.3	1388	1341	1295.9	1251.6	1210	1169.4	1132.2	1096	1063	1031	1016	1040.5	1059.1	1071.6	1077.6	1090.6	1113.4	1147.3	1175	1220.2	1258.6	1305.5	1339.7	1384.7	1380.2	1341	1303.5	1305.2	1321.3	1352.9	1365.9	1376.2	1358.3	1328.4	1287
